// Generated using In-game Timecyc Editor 1.8 written by fastman92
// Visit fastman92-site.tk

//////////// EXTRASUNNY_LA
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
5 5 5	32 32 32	255 255 255	88 96 116	83 91 104	255 255 255	255 255 255	0 25.3 20.3 236 0 190 552 410 0	0 0 0	255 255 255	90 170 170 240	127 70 121 120	127 160 88 21	88 220 0 1
//Midday
12 12 12	53 53 53	255 255 255	76 71 100	74 83 93	255 255 255	255 255 255	1.8 0.2 0.8 211 0 149 433 408 0.4	0 0 0	255 255 255	145 170 170 240	127 58 110 115	127 123 70 14	255 255 0 1
//7PM
1 1 1	67 67 67	255 255 255	46 53 54	107 117 105	255 255 255	255 255 255	0.1 25.5 1 110 40 0 566 334 0.8	0 0 0	152 180 224	153 95 87 240	127 159 80 0	127 122 27 0	255 255 0 1
//8PM
0 0 0	22 22 22	255 255 255	16 21 52	31 39 38	255 128 0	155 0 0	2 0.4 0.4 100 60 0 644 331 1	0 0 0	128 128 192	67 67 67 240	127 118 89 48	127 69 28 6	62 120 0 1
//10PM
2 4 2	35 35 35	255 255 255	0 0 0	23 20 14	255 128 0	255 128 0	25.4 0.4 0.1 140 100 0 669 218 0.8	0 0 0	255 175 164	185 160 160 240	127 182 57 39	127 77 66 0	122 0 0 1
//
//////////// EXTRASUNNY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
0 0 0	33 33 33	255 255 255	0 0 0	0 0 0	0 0 0	5 0 0	1 0.3 0.8 200 100 0 615 204 1	0 0 0	3 3 3	38 38 55 240	127 64 64 64	127 88 27 0	122 0 0 0
//5AM
7 6 6	54 54 54	255 255 255	30 44 52	108 121 127	255 128 0	255 128 0	2.3 0.3 0.4 140 93 0 667 366 0.8	0 0 0	243 129 52	90 170 170 240	127 86 86 86	127 149 94 0	25 120 0 0
//6AM
6 6 6	49 49 49	255 255 255	88 125 148	114 121 132	255 128 0	255 128 0	1.4 0.3 0.8 140 93 0 600 388 0.8	0 0 0	243 129 52	90 170 170 240	127 86 86 86	127 149 94 0	122 120 0 1
//7AM
0 0 0	24 24 24	255 255 255	102 140 231	119 128 150	255 255 255	255 255 255	1.1 0.4 0.8 236 0 190 677 484 0	0 0 0	255 255 255	90 170 170 240	127 70 121 120	127 160 88 21	88 220 0 1
//Midday
0 0 0	53 53 53	255 255 255	122 128 190	128 142 160	255 255 255	255 255 255	1.8 0.3 0.8 211 0 149 613 495 0.4	0 0 0	255 255 255	145 170 170 240	127 58 110 115	127 123 70 14	255 255 0 1
//7PM
1 1 1	67 67 67	255 255 255	104 131 197	185 168 131	255 255 255	255 255 255	2.1 0.3 0.7 110 40 0 625 513 0.8	0 0 0	152 180 224	153 95 87 240	127 159 80 0	127 122 27 0	255 255 0 1
//8PM
0 0 0	22 22 22	255 255 255	27 37 88	103 76 44	255 128 0	155 0 0	2 0.4 0.4 100 60 0 644 331 1	0 0 0	128 128 192	67 67 67 240	127 118 89 48	127 69 28 6	62 120 0 1
//10PM
4 2 2	35 35 35	255 255 255	0 0 0	29 25 18	255 128 0	255 128 0	25.4 0.4 0.5 140 100 0 669 218 0.8	0 0 0	255 175 164	185 160 160 240	127 182 57 39	127 77 66 0	122 0 0 0
//
//////////// SUNNY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
0 0 0	33 33 33	255 255 255	0 0 0	0 0 0	0 0 0	5 0 0	1 0.3 0.8 200 100 0 615 204 1	0 0 0	3 3 3	38 38 55 240	127 64 64 64	127 88 27 0	122 0 0 0
//5AM
7 6 6	54 54 54	255 255 255	30 44 52	108 121 127	255 128 0	255 128 0	2.3 0.3 0.4 140 93 0 667 366 0.8	0 0 0	243 129 52	90 170 170 240	127 86 86 86	127 149 94 0	25 120 0 0
//6AM
6 6 6	49 49 49	255 255 255	88 125 148	114 121 132	255 128 0	255 128 0	1.4 0.3 0.8 140 93 0 600 388 0.8	0 0 0	243 129 52	90 170 170 240	127 86 86 86	127 149 94 0	122 120 0 1
//7AM
0 0 0	24 24 24	255 255 255	102 140 231	119 128 150	255 255 255	255 255 255	1.1 0.4 0.8 236 0 190 677 484 0	0 0 0	255 255 255	90 170 170 240	127 70 121 120	127 160 88 21	88 220 0 1
//Midday
0 0 0	53 53 53	255 255 255	122 128 190	128 142 160	255 255 255	255 255 255	1.8 0.3 0.8 211 0 149 613 495 0.4	0 0 0	255 255 255	145 170 170 240	127 58 110 115	127 123 70 14	255 255 0 1
//7PM
1 1 1	67 67 67	255 255 255	104 131 197	185 168 131	255 255 255	255 255 255	2.1 0.3 0.7 110 40 0 625 513 0.8	0 0 0	152 180 224	153 95 87 240	127 159 80 0	127 122 27 0	255 255 0 1
//8PM
0 0 0	22 22 22	255 255 255	27 37 88	103 76 44	255 128 0	155 0 0	2 0.4 0.4 100 60 0 644 331 1	0 0 0	128 128 192	67 67 67 240	127 118 89 48	127 69 28 6	62 120 0 1
//10PM
4 2 2	35 35 35	255 255 255	0 0 0	29 25 18	255 128 0	255 128 0	25.4 0.4 0.5 140 100 0 669 218 0.8	0 0 0	255 175 164	185 160 160 240	127 182 57 39	127 77 66 0	122 0 0 0
//
//////////// CLOUDY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
0 0 0	33 33 33	255 255 255	0 0 0	0 0 0	0 0 0	5 0 0	1 0.3 0.8 200 100 0 615 204 1	0 0 0	3 3 3	38 38 55 240	127 64 64 64	127 88 27 0	122 0 0 1
//5AM
7 6 6	54 54 54	255 255 255	30 44 52	65 77 82	255 128 0	255 128 0	25.4 0.7 0.4 140 93 0 482 287 0.8	0 0 0	243 129 52	90 170 170 240	127 86 86 86	127 149 94 0	25 120 0 1
//6AM
14 14 14	49 49 49	255 255 255	17 26 30	123 128 124	255 128 0	255 128 0	25.4 0.3 0.8 140 93 0 600 165 0.8	0 0 0	243 129 52	90 170 170 240	127 86 86 86	127 149 94 0	122 120 0 1
//7AM
5 5 5	32 32 32	255 255 255	88 96 116	83 91 104	255 255 255	255 255 255	0 25.3 20.3 236 0 190 552 410 0	0 0 0	255 255 255	90 170 170 240	127 70 121 120	127 160 88 21	88 220 0 1
//Midday
12 12 12	53 53 53	255 255 255	76 71 100	74 83 93	255 255 255	255 255 255	1.8 0.2 0.8 211 0 149 433 408 0.4	0 0 0	255 255 255	145 170 170 240	127 58 110 115	127 123 70 14	255 255 0 1
//7PM
1 1 1	67 67 67	255 255 255	46 53 54	107 117 105	255 255 255	255 255 255	0.1 25.5 1 110 40 0 566 334 0.8	0 0 0	152 180 224	153 95 87 240	127 159 80 0	127 122 27 0	255 255 0 1
//8PM
0 0 0	22 22 22	255 255 255	16 21 52	31 39 38	255 128 0	155 0 0	2 0.4 0.4 100 60 0 644 331 1	0 0 0	128 128 192	67 67 67 240	127 118 89 48	127 69 28 6	62 120 0 1
//10PM
2 4 2	35 35 35	255 255 255	0 0 0	23 20 14	255 128 0	255 128 0	25.4 0.4 0.1 140 100 0 669 218 0.8	0 0 0	255 175 164	185 160 160 240	127 182 57 39	127 77 66 0	122 0 0 1
//
//////////// RAINY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
0 0 0	33 33 33	255 255 255	0 0 0	0 0 0	0 0 0	5 0 0	1 0.3 0.8 200 100 0 42 5 1	0 0 0	3 3 3	38 38 55 240	127 64 64 64	127 88 27 0	122 0 0 1
//5AM
7 6 6	54 54 54	255 255 255	30 44 52	65 77 82	255 128 0	255 128 0	25.4 0.7 0.4 140 93 0 40 11 0.8	0 0 0	243 129 52	90 170 170 240	127 86 86 86	127 149 94 0	25 120 0 1
//6AM
14 14 14	49 49 49	255 255 255	17 26 30	123 128 124	255 128 0	255 128 0	25.4 0.3 0.8 140 93 0 46 8 0.8	0 0 0	243 129 52	90 170 170 240	127 86 86 86	127 149 94 0	122 120 0 1
//7AM
5 5 5	32 32 32	255 255 255	88 96 116	83 91 104	255 255 255	255 255 255	0 25.3 20.3 236 0 190 53 6 0	0 0 0	255 255 255	90 170 170 240	127 70 121 120	127 160 88 21	88 220 0 1
//Midday
12 12 12	53 53 53	255 255 255	76 71 100	74 83 93	255 255 255	255 255 255	1.8 0.2 0.8 211 0 149 52 29 0.4	0 0 0	255 255 255	145 170 170 240	127 58 110 115	127 123 70 14	255 255 0 1
//7PM
1 1 1	67 67 67	255 255 255	46 53 54	107 117 105	255 255 255	255 255 255	0.1 25.5 1 110 40 0 52 9 0.8	0 0 0	152 180 224	153 95 87 240	127 159 80 0	127 122 27 0	255 255 0 1
//8PM
0 0 0	22 22 22	255 255 255	16 21 52	31 39 38	255 128 0	155 0 0	2 0.4 0.4 100 60 0 42 4 1	0 0 0	128 128 192	67 67 67 240	127 118 89 48	127 69 28 6	62 120 0 1
//10PM
2 4 2	35 35 35	255 255 255	0 0 0	23 20 14	255 128 0	255 128 0	25.4 0.4 0.1 140 100 0 55 11 0.8	0 0 0	255 175 164	185 160 160 240	127 182 57 39	127 77 66 0	122 0 0 1
//
//////////// EXTRASUNNY_DESERT
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
0 0 0	33 33 33	255 255 255	0 0 0	0 0 0	0 0 0	5 0 0	1 0.3 0.8 200 100 0 615 204 1	0 0 0	3 3 3	38 38 55 240	127 64 64 64	127 88 27 0	122 0 0 0
//5AM
7 6 6	54 54 54	255 255 255	30 44 52	108 121 127	255 128 0	255 128 0	2.3 0.3 0.4 140 93 0 667 366 0.8	0 0 0	243 129 52	90 170 170 240	127 86 86 86	127 149 94 0	25 120 0 0
//6AM
6 6 6	49 49 49	255 255 255	88 125 148	114 121 132	255 128 0	255 128 0	1.4 0.3 0.8 140 93 0 600 388 0.8	0 0 0	243 129 52	90 170 170 240	127 86 86 86	127 149 94 0	122 120 0 1
//7AM
0 0 0	24 24 24	255 255 255	102 140 231	119 128 150	255 255 255	255 255 255	1.1 0.4 0.8 236 0 190 677 484 0	0 0 0	255 255 255	90 170 170 240	127 70 121 120	127 160 88 21	88 220 0 1
//Midday
0 0 0	53 53 53	255 255 255	122 128 190	128 142 160	255 255 255	255 255 255	1.8 0.3 0.8 211 0 149 613 495 0.4	0 0 0	255 255 255	145 170 170 240	127 58 110 115	127 123 70 14	255 255 0 1
//7PM
1 1 1	67 67 67	255 255 255	104 131 197	185 168 131	255 255 255	255 255 255	2.1 0.3 0.7 110 40 0 625 513 0.8	0 0 0	152 180 224	153 95 87 240	127 159 80 0	127 122 27 0	255 255 0 1
//8PM
0 0 0	22 22 22	255 255 255	27 37 88	103 76 44	255 128 0	155 0 0	2 0.4 0.4 100 60 0 644 331 1	0 0 0	128 128 192	67 67 67 240	127 118 89 48	127 69 28 6	62 120 0 1
//10PM
4 2 2	35 35 35	255 255 255	0 0 0	29 25 18	255 128 0	255 128 0	25.4 0.4 0.5 140 100 0 669 218 0.8	0 0 0	255 175 164	185 160 160 240	127 182 57 39	127 77 66 0	122 0 0 0
//
//////////// SUNNY_DESERT
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
0 0 0	33 33 33	255 255 255	0 0 0	0 0 0	0 0 0	5 0 0	1 0.3 0.8 200 100 0 615 204 1	0 0 0	3 3 3	38 38 55 240	127 64 64 64	127 88 27 0	122 0 0 0
//5AM
7 6 6	54 54 54	255 255 255	30 44 52	108 121 127	255 128 0	255 128 0	2.3 0.3 0.4 140 93 0 667 366 0.8	0 0 0	243 129 52	90 170 170 240	127 86 86 86	127 149 94 0	25 120 0 0
//6AM
6 6 6	49 49 49	255 255 255	88 125 148	114 121 132	255 128 0	255 128 0	1.4 0.3 0.8 140 93 0 600 388 0.8	0 0 0	243 129 52	90 170 170 240	127 86 86 86	127 149 94 0	122 120 0 1
//7AM
0 0 0	24 24 24	255 255 255	102 140 231	119 128 150	255 255 255	255 255 255	1.1 0.4 0.8 236 0 190 677 484 0	0 0 0	255 255 255	90 170 170 240	127 70 121 120	127 160 88 21	88 220 0 1
//Midday
0 0 0	53 53 53	255 255 255	122 128 190	128 142 160	255 255 255	255 255 255	1.8 0.3 0.8 211 0 149 613 495 0.4	0 0 0	255 255 255	145 170 170 240	127 58 110 115	127 123 70 14	255 255 0 1
//7PM
1 1 1	67 67 67	255 255 255	104 131 197	185 168 131	255 255 255	255 255 255	2.1 0.3 0.7 110 40 0 625 513 0.8	0 0 0	152 180 224	153 95 87 240	127 159 80 0	127 122 27 0	255 255 0 1
//8PM
0 0 0	22 22 22	255 255 255	27 37 88	103 76 44	255 128 0	155 0 0	2 0.4 0.4 100 60 0 644 331 1	0 0 0	128 128 192	67 67 67 240	127 118 89 48	127 69 28 6	62 120 0 1
//10PM
4 2 2	35 35 35	255 255 255	0 0 0	29 25 18	255 128 0	255 128 0	25.4 0.4 0.5 140 100 0 669 218 0.8	0 0 0	255 175 164	185 160 160 240	127 182 57 39	127 77 66 0	122 0 0 0
//
//////////// SANDSTORM_DESERT
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
0 0 0	33 33 33	255 255 255	0 0 0	0 0 0	0 0 0	5 0 0	1 0.3 0.8 200 100 0 615 204 1	0 0 0	3 3 3	38 38 55 240	127 64 64 64	127 88 27 0	122 0 0 1
//5AM
7 6 6	54 54 54	255 255 255	30 44 52	65 77 82	255 128 0	255 128 0	25.4 0.7 0.4 140 93 0 482 287 0.8	0 0 0	243 129 52	90 170 170 240	127 86 86 86	127 149 94 0	25 120 0 1
//6AM
14 14 14	49 49 49	255 255 255	17 26 30	123 128 124	255 128 0	255 128 0	25.4 0.3 0.8 140 93 0 600 165 0.8	0 0 0	243 129 52	90 170 170 240	127 86 86 86	127 149 94 0	122 120 0 1
//7AM
5 5 5	32 32 32	255 255 255	88 96 116	83 91 104	255 255 255	255 255 255	0 25.3 20.3 236 0 190 552 410 0	0 0 0	255 255 255	90 170 170 240	127 70 121 120	127 160 88 21	88 220 0 1
//Midday
12 12 12	53 53 53	255 255 255	76 71 100	74 83 93	255 255 255	255 255 255	1.8 0.2 0.8 211 0 149 433 408 0.4	0 0 0	255 255 255	145 170 170 240	127 58 110 115	127 123 70 14	255 255 0 1
//7PM
1 1 1	67 67 67	255 255 255	46 53 54	107 117 105	255 255 255	255 255 255	0.1 25.5 1 110 40 0 566 334 0.8	0 0 0	152 180 224	153 95 87 240	127 159 80 0	127 122 27 0	255 255 0 1
//8PM
0 0 0	22 22 22	255 255 255	16 21 52	31 39 38	255 128 0	155 0 0	2 0.4 0.4 100 60 0 644 331 1	0 0 0	128 128 192	67 67 67 240	127 118 89 48	127 69 28 6	62 120 0 1
//10PM
2 4 2	35 35 35	255 255 255	0 0 0	23 20 14	255 128 0	255 128 0	25.4 0.4 0.1 140 100 0 669 218 0.8	0 0 0	255 175 164	185 160 160 240	127 182 57 39	127 77 66 0	122 0 0 1
//
//////////// UNDERWATER
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
21 21 21	135 173 197	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	1 1 1 200 100 0 300 5 1	30 20 0	0 0 0	59 68 77 192	127 104 136 83	127 24 76 16	255 0 0 1
//5AM
21 21 21	135 173 197	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	0 1 1 200 100 0 300 5 1	70 27 10	0 0 0	59 68 77 192	127 94 141 95	127 0 70 20	255 0 0 1
//6AM
21 21 21	135 173 197	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	3.4 0.9 0.9 200 100 0 300 5 0.9	100 34 25	0 0 0	62 72 77 192	127 124 174 110	127 0 64 20	255 0 100 1
//7AM
21 21 21	135 173 197	255 255 255	40 40 40	50 50 50	0 0 0	0 0 0	2.5 0.7 0.8 80 80 0 300 5 0.8	120 40 40	0 0 0	107 117 122 192	127 124 153 104	127 0 48 20	255 0 0 1
//Midday
21 21 21	186 186 186	255 255 255	80 80 80	70 70 70	40 40 40	38 38 38	1 0.5 0.7 80 50 120 300 5 0.7	120 100 100	0 0 0	141 141 140 255	127 124 143 109	127 0 51 24	255 0 0 1
//7PM
21 21 21	135 173 193	255 255 255	80 80 80	70 70 70	0 0 0	0 0 0	3.5 1 1 80 50 0 300 5 0.9	120 40 40	0 0 0	116 135 144 192	127 124 139 85	127 10 46 22	255 0 0 1
//8PM
21 21 21	167 198 223	255 255 255	40 40 40	70 70 70	0 0 0	0 0 0	2 1 1 80 80 0 300 5 1	120 40 40	0 0 0	132 176 189 192	127 63 124 99	127 0 87 20	255 0 0 1
//10PM
21 21 21	167 198 223	255 255 255	40 40 40	50 50 50	0 0 0	0 0 0	1 1 1 200 100 0 300 5 1	70 27 10	0 0 0	161 176 189 192	127 124 124 91	127 0 85 20	255 0 0 1
//
//////////// EXTRACOLOURS_1
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
0 0 0	166 166 166	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 41	127 64 64 64	0 0 0 1
//5AM
0 0 0	121 122 122	255 255 255	1 1 1	5 5 5	255 255 0	5 0 0	1 0.4 1 200 100 0 400 100 1	30 20 0	3 3 3	65 85 65 147	127 64 64 43	127 73 69 64	0 0 0 1
//6AM
0 0 0	50 50 50	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 64	127 64 64 64	0 0 0 1
//7AM
0 0 0	180 180 180	255 255 255	1 1 1	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 46	127 65 64 64	0 0 0 1
//Midday
8 2 4	22 22 22	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 87 64 85	127 64 33 33	0 0 0 1
//7PM
7 9 2	54 55 55	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 44 64 87	127 99 99 99	0 0 0 1
//8PM
0 0 0	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 64	127 64 146 64	0 0 0 1
//10PM
0 0 0	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 0.4 0.5 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 64	127 96 92 64	0 0 0 1
//
//////////// EXTRACOLOURS_2
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
0 0 0	99 99 99	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 61 53 30	127 64 64 64	0 0 0 1
//5AM
30 30 30	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 64	127 64 73 80	0 0 0 1
//6AM
0 0 0	20 20 20	255 255 255	255 255 255	50 5 50	255 255 0	5 0 0	1 1 1 200 100 0 78 50 1	30 20 0	3 3 3	85 85 65 192	127 64 16 64	127 64 64 64	0 0 0 1
//7AM
0 0 0	133 133 133	255 255 255	255 255 255	0 0 0	0 0 0	5 0 0	1 1 1 200 0 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 64	127 64 64 64	0 0 0 1
//Midday
0 0 0	0 0 0	255 255 255	255 255 255	0 0 0	0 0 0	5 0 0	1 1 1 200 0 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 44 44 44	127 33 64 64	234 0 0 1
//7PM
0 0 0	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 64	127 64 146 64	0 0 0 1
//8PM
0 0 0	50 50 50	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 64	127 64 64 64	0 0 0 1
//10PM
0 0 0	190 180 180	255 255 255	1 1 1	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 64	127 64 64 40	0 0 0 1
//
